ric,adv,market cap
DRIG.DE,6.163686588,2466.631234
DRII.K,49.94624323,2108.35868
DRIL.ST,0.016226844,18.37513191
DRIO.O,0.215027554,18.51136092
DRIV.AD,0.000292043,174.8006208
DRM.TO,2.094189107,415.7982911
DRMOI.RTS,0,NULL
DRNA.O,1.569283026,74.91833361
DRNh.V,0.001472476,5.046932073
DRO.AX,0.005119348,5.311601296
DROr.AT,0.000609935,3.786920291
DRP.WA,0.012983946,1.598499458
DRQ,27.86420322,1876.657814
DRRX.O,1.138325564,163.5183534
DRSL.TA,0.006767692,54.40917026
DRT.BK,0.028285386,148.515391
DRT.TO,0.444242286,327.1557923
DRTf.BK,0,148.515391
DRTn.BK,0.002567294,148.515391
DRUr.AT,1.24286E-05,1.774257668
DRV.V,0.003440452,3.769576344
DRWG.DE,0.202414407,1148.05375
DRX.TO,0.01954627,40.29815708
DRYS.O,0.194129738,5.83215019
DSCI.O,0.160338364,125.95988
DSCT.TA,10.03383824,2068.300501
DSF.V,0.000706746,5.429656454
DSFI.JK,0.196910701,21.94589219
DSG.TO,1.598731327,1564.428661
DSGT.BK,0.089077387,191.8326381
DSGTn.BK,0.003937502,191.8326381
DSI.DU,3.976148306,281.8663926
DSKL.NS,0.029911431,29.40844377
DSKX.O,0,15.11077687
DSKY.O,1.355512728,631.0935795
DSMN.AS,46.52089514,11496.87241
DSNG.JK,0.009344164,325.34814
DSOM.KL,6.628526597,9351.566236
DSON.KL,0.871487272,480.989957
DSPG.O,0.809904232,232.0765378
DSR.V,0.001548469,3.384716556
DSS,0.009320056,7.26697272
DSSA.JK,0.000104559,354.7662615
DSSL.NS,0.000411195,2.223830685
DST,44.488854,3182.22486
DSTV.NS,6.856483806,1521.894095
DSV.CO,17.69530596,9105.733979
DSW,25.84005981,1667.702863
DSWL.O,0.012862668,28.25898064
DSX,0.88082114,210.8930823
DSY.V,0.000685512,9.042250489
DTAC.BK,9.435364354,2122.539741
DTACf.BK,0.00089622,2122.539741
DTACn.BK,3.075859738,2122.539741
DTAh.V,0,NULL
DTC.BK,0.035645386,244.3084804
DTCf.BK,0,244.3084804
DTCI.BK,0.000257218,9.106431417
DTCIn.BK,3.23382E-05,9.106431417
DTCn.BK,0.003131067,244.3084804
DTCY3.SA,0.000200992,7.411481159
DTDGk.DE,0.013128624,17.6568459
DTE,156.7173599,16811.26552
DTEA.BO,0.001608136,4.193267896
DTEA.O,0.507723048,272.201017
DTEGn.DE,150.9866755,76593.17223
DTEX3.SA,6.063234982,1908.160241
DTHL.SI,0.074533119,121.4446755
DTKF.DU,0.611004082,28.04552633
DTLK.O,0.867954573,222.2224986
DTNC.PA,0.001745671,3.267745735
DTPP.CA,5.56634E-05,4.729782993
DTRM.O,0.011396995,24.07331916
DTSI.O,4.949959177,747.1971898
DTY.L,2.638505784,1607.731567
DU.DU,0.788776381,7643.113884
DUBA.DU,11.61179623,3485.421052
DUCP.PA,9.26858E-05,1.848791588
DUD.WA,0.016268182,41.39044046
DUEG.DE,11.97951961,2581.755973
DUFN.S,22.72958252,6492.59296
DUFU.KL,0.1493281,24.75550414
DUG.V,0.037274121,22.41572638
DUK,233.1378674,54026.1657
DUKSI.RTS,0,NULL
DUN.LM,0,NULL
DUN.SN,0.000501781,143.0351128
DUNI.ST,0.419786653,645.0113004
DUNI.TA,0.009250387,61.57591867
DUNL.BO,0,18.99459303
DUPC.BO,0,0.613601682
DUPO34.SA,0.00063237,60714.84528
DURCb.ST,0.007797796,12.22196726
DURDO.IS,0.065872277,11.14094459
DURr.AT,0,2.121415187
DUST.ST,3.015529936,532.3173408
DUTA.KL,0.065371457,84.9759867
DUTI.JK,0.00060253,851.7495396
DUTY.SI,0.379687998,377.0679763
DV,9.979637089,1465.319
DVA,132.7268657,11571.917
DVAX.O,15.92535328,383.0462147
DVBG.F,0.063873657,1125.142461
DVCR.O,0.153633972,75.6998389
DVD,0.013972986,92.008305
DVEC.MM,0.013050491,171.7844385
DVG.V,0.002197156,11.02086034
DVLA.JK,0.000192808,137.5076734
DVN,236.6939856,21184.856
DVR.CD,0.001337063,3.773880163
DVT.V,0.000126207,1.507994678
DVTD.L,0,1.653216424
DVTM.PA,0.393890694,437.1446339
DW,20.60833863,2181.106117
DW.TO,0,21.69270455
DWA.O,34.50906774,3552.262143
DWAR.NS,1.281584913,69.89536681
DWC.PS,0.00151233,32.51277824
DWCH.O,0.476653576,90.2424608
DWI.TO,0.38253578,20.37301212
DWIT.BO,0.008393762,97.64781729
DWNG.DE,31.21902034,10745.96405
DWNH.NS,14.10972134,1518.953612
DWP.PA,0.020164916,19.04474281
DWS.V,0.018190703,16.8404463
DWSN.O,0.302236583,149.8428786
DX,1.46731321,337.1478575
DXA.V,0.000139205,0.380971758
DXCM.O,84.88683541,6326.502394
DXE.V,0.003812821,2.802640332
DXI.TO,0.001369031,2.846778018
DXIL.TA,0.047113891,205.1662691
DXLG.O,0.235566603,221.2510007
DXPE.O,8.340501105,364.8597186
DXR,0.00652849,31.06702256
DXTR.O,0.013688576,15.35497482
DXX.V,2.32146E-05,0.619762553
DXYN.O,0.170388176,63.8702262
DY,50.85434921,2350.284026
DYA.V,1.968402278,52.75304203
DYAN.JK,0.004101279,19.01718295
DYG.V,0.003477157,2.211370618
DYN,40.18160654,1265.542634
DYNC.K,2.039927255,1265.542634
DYNI.BO,0.048168413,2.738446632
DYNM.NS,0.305385306,307.5494754
DYNT.O,0.025550212,7.2590289
DYOBY.IS,6.429470117,99.35710111
DYSL.O,0.025145526,18.35791407
DYW.WA,0.000138603,5.402111097
DZGYO.IS,0.265834715,25.8133645
DZRD.MM,0.000115845,11.87197875
D_u.TO,2.562985711,1361.639931
E,12.7511217,54502.47403
E.TO,0.007387698,12.47904343
E4A.BB,8.85512E-06,0.532512271
E4CG.DE,0.039467423,35.27457354
E5T.MI,0.12228632,46.56207448
E7P.BB,2.17561E-07,2.576185085
E7SG.DE,0.040014981,186.0083733
EA.CD,8.48983E-05,3.789921549
EA.O,202.9607534,24879.2712
EAC.O,0.401374015,6.9477105
EACQ.O,0.075519757,245
EACQU.O,0.059855558,245
EADG.MU,0.000882081,12.18867612
EAHL.KL,0.043003179,23.17164073
EAHP.WA,0.029606956,6.555051014
EALR.CA,0.000600219,2.986520118
EALT3.SA,0,9.486839614
EALT4.SA,0.00033842,9.486839614
EAm.BK,4.87408404,3025.184974
EAM.OL,0.014339908,19.60367327
EAmn.BK,0.513228593,3025.184974
EAND.NS,0.075360083,20.81773091
EARN.K,0.479984364,113.691272
EARS.O,0.272321411,36.73278328
EARTH.BK,1.072644823,462.9586911
EARTHf.BK,0,462.9586911
EARTHn.BK,0.032551236,462.9586911
EAS.V,0.000674196,1.260777629
EASB.CA,0.004016741,4.715706258
EASE.BO,0.011987386,11.77444176
EASG.BO,0.010818497,9.939748223
EASON.BK,0.594658222,43.63256976
EASONn.BK,0.011963705,43.63256976
EAST.CA,0.740377798,1178.335342
EAST.KL,0.00137081,13.51115118
EASTq.L,0.001378261,169.125
EASTW.BK,0.127796541,558.6783369
EASTWf.BK,0,558.6783369
EASTWn.BK,0.007435634,558.6783369
EASU.NS,0.027416481,14.53275179
EASYb.ST,0.229616939,95.11593036
EAT,75.71889313,2616.594462
EAT.CD,0.819685558,22.81010577
EATE.KL,0.236838958,92.19512195
EATP.WA,0.656148075,1285.285619
EBAB.BR,1.547935939,1678.879462
EBAY.O,411.3667775,32207.46074
EBAY34.SA,0.014699824,32207.46074
EBF,2.467291542,382.6543356
EBIO.O,1.960896287,40.94103391
EBIr.AT,1.98933E-07,0.065442171
EBIX.O,10.74068873,1757.239033
EBKG.DE,0.002929122,5954.32049
EBMT.O,0.053237171,57.2588796
EBN.V,0.004772671,12.0190964
EBNr.AT,4.74669E-05,17.85262423
EBRO.MC,3.53012127,3352.232893
EBS,14.20575683,1111.400983
EBSB.O,1.617041508,859.627184
EBSC.CA,1.28702E-06,54.05466278
EBTC.O,0.196984783,299.6072973
EBX.WA,0.001202145,12.00665071
EBY.V,0,2.338854051
EC,8.415403948,18564.71827
ECA.TO,62.88164471,10016.47176
ECAC.O,8.86957E-05,54.162
ECACU.O,0,54.162
ECAP.CA,0.007624929,21.95899548
ECASA.PA,0.103574035,192.4541108
ECAU.WA,0.002405132,1.881858531
ECBYO.IS,0.112110973,9.000584454
ECC.V,0.005062146,7.783678765
ECEI.NS,0.067491545,40.15925941
ECES.KL,0.004542694,39.00045983
ECEX.ST,0.251817148,193.6388035
ECFm.BK,0.582721395,50.49078449
ECFmn.BK,0.015981754,50.49078449
ECG.AX,0.003232052,15.98960341
ECh.V,0,NULL
ECH.WA,0.137735698,518.7872539
ECHO.O,5.941405369,631.5474248
ECI.TO,3.617366304,1504.456251
ECII.JK,0.006332224,53.75420695
ECILC.IS,3.351603606,719.1247224
ECJM.TA,0.388292447,576.7665235
ECK.L,0.246134201,109.9581372
ECKG.DE,0.012851397,119.3506656
ECL,87.08826874,33521.79212
ECL.BK,0.038538387,34.76062906
ECL.SN,2.212594575,1838.61861
ECLE.NS,1.364851952,917.2306435
ECLf.BK,0,34.76062906
ECLn.BK,0.000801666,34.76062906
ECMA.KL,0.002112517,26.04140282
ECMI.CA,0,NULL
ECO.CN,5.081709203,18564.71827
ECO.TO,0.330268758,102.5388008
ECOB.BO,0.000158651,0.954912285
ECOb.ST,0.005715395,0.751109624
ECOF.KL,0.060072491,50.89384052
ECOH.KL,0.656858202,245.6241079
ECOL.O,3.218045546,924.2914425
ECOM.K,0.770039099,273.6710585
ECOM.ST,0.003388592,1.481798974
ECOR.BO,0.000668466,10.87668168
ECOR3.SA,11.41547362,1683.890745
ECOW.KL,0.561376049,900.7837812
ECOW.SI,0.068729082,20.50160693
ECP.PA,0.135478368,127.6272747
ECP.PS,6.32639E-05,8.934460016
ECP.TA,0.363310969,292.1803221
ECPG.O,5.390648771,506.7076748
ECPR3.SA,0,20.73909469
ECPR4.SA,0,20.73909469
ECR,3.683956465,781.775679
ECR.MC,0.885709859,253.2240832
ECSI.KL,0.040311367,66.28407461
ECST.BO,7.31687E-05,3.596149292
ECT,0.146028822,41.37175
ECT.AS,0.129753619,442.8071109
ECT.V,7.45421E-05,7.840679049
ECXh.V,3.45536E-05,1.1666079
ECXn.DE,0.454408788,116.848891
ECY.MI,0.010046933,8.616608766
ECYT.O,0.588691194,120.8723773
ECZYT.IS,1.121537309,288.6551075
ED,121.7450587,22365.36814
ED4.DE,0.266605645,414.4670826
EDA.CN,0,NULL
EDAP.O,0.093353643,79.000944
EDBM.CA,0.021692954,4.38814463
EDC.PS,0.905571228,2278.408059
EDCO.NS,1.116760922,158.4451212
EDE,4.338641255,1510.506624
EDE.LM,0.086468198,2238.736782
EDEh.V,0,0.662237195
EDEL.NS,2.604824921,1507.042968
EDEN.KL,0.002967045,15.63512121
EDEN.PA,20.85516866,5397.420297
EDF.PA,20.83957133,22474.61715
EDFM.CA,0.013192426,36.18959673
EDG.V,0.001346257,3.766563271
EDGE.O,0.393249251,286.6739434
EDGW.O,0.070907628,102.8101766
EDII.MI,0.004389708,31.26499716
EDIP.IS,0.108748114,16.67316059
EDIP.WA,0.000681991,5.953243592
EDIT.O,4.892343248,484.0381508
EDL.SN,0.003898644,112.0795447
EDLG.DE,0.003487754,52.04313596
EDLP.PA,0.136716765,974.0368941
EDN,1.536428475,561.9714513
EDN.LM,0.14626534,1064.273167
EDOARDOB.MX,0,NULL
EDP.LS,17.67974374,10066.3745
EDP.SN,6.70329E-05,22.07147981
EDPR.LS,2.677619004,6611.480103
EDR,21.49107218,3052.004433
EDR.TO,2.058400255,530.3591092
EDRE.MC,0.493179064,318.5783413
EDRr.AT,0,NULL
EDSB.KL,5.19217E-05,3.012912482
EDSE.NS,0,NULL
EDSO.NS,0.099838975,22.25749843
EDSP.PA,0.084577844,797.5281163
EDT.TO,0.491911715,39.46748202
EDU,44.82364489,8205.741372
EDUB.PA,0.020630744,14.14895729
EDUC.O,0.310955812,39.1782912
EDUS.KL,0.013883429,45.62114921
EDV.TO,4.09820364,1733.516314
EDW.V,0.001455571,5.126088673
EDY.LM,0,NULL
ED_u.V,0.056590421,46.20840448
EE,8.568812228,1818.171482
EE.BK,0.417716887,85.44109277
EEB.CN,0.24772668,5785.026289
EEC.V,0.000369764,1.662491218
EEEL3.SA,0.000251029,183.8288139
EEEL4.SA,0.000200748,183.8288139
EEFT.O,34.17083897,4167.60688
EEI.O,0.018850306,40.9661766
EEI.PS,0.063678967,153.7585203
EEL.V,0.001439353,2.526224333
EELT.SI,0.006451326,158.8819677
EEMP.PA,0.00268161,10.63435278
EEMS.MI,0.018986317,4.241594067
EEn.BK,0.001817783,85.44109277
EEN.V,7.00105E-06,0.302184872
EEP,19.90467893,9073.366458
EEPC.PA,0.000530015,112.0413595
EEQ,4.955347408,2065.175132
EEX.WA,0.201900278,48.45470462
EF1.BB,0,NULL
EFAI.BO,0,NULL
EFC,1.283856844,520.7313414
EFEN.WA,0.012507179,5.065494974
EFFG.DE,0.065052131,14.41801207
EFFI.BO,0,NULL
EFFNE.ST,0.049808945,22.24049615
EFH.TO,0.041207521,108.7880905
EFI.WA,0,0.31975863
EFIC.CA,0.431525648,51.50854978
EFID.CA,0.326544206,733.5396617
EFIDq.L,0.317369469,733.5396617
EFII.O,29.82319106,2004.687831
EFIN.PA,2.10907E-05,11.80879508
EFK.WA,0.006870279,10.48715203
EFL.TO,0.411801637,200.0551468
EFN.TO,14.95578007,3776.515305
EFO1V.HE,0.012612843,36.49899066
EFOI.O,0.506902763,49.9164281
EFORLm.BK,0.493941877,117.7355842
EFORLmf.BK,0,117.7355842
EFORLmn.BK,0.054027728,117.7355842
EFR.TO,0.16981252,84.4619098
EFSC.O,3.487245167,671.3825036
EFUT.O,0.171306654,32.36235903
EFX,71.22964877,14698.53346
EFX.TO,3.165203932,952.2932733
EG.PS,0.006162407,6.183017312
EGA.V,0.005618082,8.079572315
EGAB.PA,0.096477316,630.748004
EGAL.CA,0.003798772,168.7800538
EGAN.O,0.088627402,77.2590198
EGAS.CA,0.03824283,44.05455016
EGAS.K,2.112943541,130.3963416
EGBE.CA,0.020749577,339.7410487
EGBP.WA,0.000275991,47.65145736
EGCH.CA,0.210582993,150.8287605
EGCM.KL,0.118508402,43.00081138
EGCO.BK,3.758553966,2921.476238
EGCOf.BK,0,2921.476238
EGCOn.BK,2.411655966,2921.476238
EGCYH.IS,0.006649083,1.948178453
EGCYO.IS,0.013208618,2.428729138
EGD.V,0.012549271,38.40372424
EGEb.CO,0.008220318,71.21757442
EGEEN.IS,1.395414245,218.264173
EGENTY.CO,0.01352244,47.51923449
EGGUB.IS,0.188065141,65.26397818
EGHT.O,6.776137745,1295.888499
EGID.PA,0.044418137,15.46174035
EGIE3.SA,10.31584,8363.735718
EGL,1.777168717,1069.733959
EGL.TO,0.049020195,22.52832972
EGLE.O,0.636229034,198.3265865
EGLT.O,4.644364583,149.4885259
EGLYO.IS,0.002091493,3.246964089
EGM.V,0.013621389,15.10655882
EGN,50.93339469,5201.007224
EGOV.O,2.831463798,1497.65856
EGP,14.89245161,2192.726825
EGPRO.IS,0.487944988,165.4133385
EGRX.O,21.26343073,973.6778185
EGSA.CA,0.000893459,327.7133595
EGSER.IS,0.268240459,95.2172219
EGSP.WA,0.02228827,56.42937839
EGT.O,0.012517324,21.69633
EGT.V,0.214001993,51.21581982
EGTS.CA,0.431588968,83.95364813
EGX.V,0.020948942,17.67012109
EGY,0.251691854,48.36132508
EGZ.TO,0.009115635,24.10885302
EHDR.CA,0.008373736,27.88112269
EHEP.BU,9.40543E-07,0.341530527
EHHL.SI,6.92628E-05,62.57817629
EHIC.K,0.627084162,325.427402
EHN.BB,0.00658192,64.75903614
EHSJ.J,0,NULL
EHT.V,0.006668673,7.648772195
EHTH.O,1.189826502,204.3452918
EI.CD,4.71639E-05,0.116389996
EI.CO,0.009666596,43.70837167
EIB.DU,0,1616.004253
EIBA.PS,0,NULL
EIBAN.DU,0,79.34059838
EIBB.PS,0,NULL
EIC.AD,0.013615117,236.8893972
EIC.BK,0.86779548,22.92354712
EICf.BK,0,22.92354712
EICH.NS,17.17557057,9964.150628
EICn.BK,0.027137735,22.92354712
EIDP.NS,1.085982833,683.3291314
EIF.TO,3.530476575,802.4591548
EIG,3.133553579,1016.934749
EIGI.O,5.676448861,1073.201571
EIGL.BO,8.22095E-05,27.96831798
EIGR.O,0.3401524,100.5306078
EIHA.NS,0.011486417,145.8854955
EIKF.IC,1.155510703,305.778061
EIL.V,0.005519211,19.38384603
EIMC.NS,0.003464293,35.92470465
EIMS.IC,1.443191233,553.165335
EIOF.OL,0.002299005,32.53256404
EISA.SN,0.010104617,235.0922223
EISP.NFF,0.024799476,2328.548224
EIT.MI,1.610561639,1325.51177
EITA.KL,0.010012086,40.41128647
EITP.CA,0.000265746,161.7135328
EIT_u.TO,1.118021008,815.35715
EIUD.CA,0.027111385,6.216286219
EIX,110.6418422,23266.17822
EKAD.JK,0.036177269,35.38915746
EKAN.KL,0.009654966,2.984218077
EKCL.NS,0.892808516,66.29794771
EKG.V,0.006037283,3.072529322
EKGYO.IS,22.60193033,3874.27755
EKH.BK,3.03357485,116.9607285
EKHf.BK,0,116.9607285
EKHn.BK,0.07583915,116.9607285
EKHO.CA,0.240682393,430.2652914
EKI.PA,0.386784165,62.06308839
EKIZ.IS,0.001198951,0.862315647
EKO.OL,0.10862102,462.7818163
EKOV.KL,0.936526412,450.0209211
EKOW.KL,0.004421487,7.833572453
EKP.WA,0.000656889,4.141579544
EKSN.KL,0.008400521,38.67761956
EKTAb.ST,10.49648453,3285.342771
EKTG.DE,0.074825875,234.9389774
EKTL.MC,3.733536206,1561.613694
EKTr.AT,0.001058121,5.595305615
EKTR3.SA,0,1157.139694
EKTR4.SA,0.000788876,1157.139694
EL,121.2467363,31470.59725
EL.V,0.014926897,7.819606126
ELAL.TA,2.739717171,480.1856138
ELAN.BO,7.84739E-07,0.314522518
ELANb.ST,0.340590943,411.3884434
ELB.WA,0.013314047,118.4061449
ELBG.DE,0.012906995,61.78831639
ELBr.AT,0.002498029,7.034624362
ELC.MI,0.043168856,129.0850238
ELC.V,0.010502676,7.027310673
ELCi.LM,0.009745891,108.4089785
ELCN.NS,0.452957664,107.4647411
ELCO.TA,0.201462666,366.7289097
ELCr.AT,0,NULL
ELCRE.TA,0.048279056,91.96052913
ELD.TO,11.02364359,2382.377846
ELDAV.TA,0.000296014,15.6506288
ELDH.BO,0,0.511571692
ELDP.NS,0,11.67346122
ELE.CN,0,NULL
ELE.MC,24.78412852,22142.98225
ELE.SN,0,113.4180679
ELEAV.HE,0.009851135,23.70335614
ELEC.CA,0.04454416,42.5246209
ELEC.O,0.009684516,246.25
ELEC.ST,0.016714615,36.4927367
ELECU.O,0.000547813,246.25
ELEK3.SA,0.000360354,45.59914786
ELEK4.SA,0.000292558,45.59914786
ELEKTRA.MX,2.794685253,3302.13886
ELEMENT.MX,0.293000474,1051.074663
ELEN.MI,2.016342197,442.0039614
ELER.PA,1.140062434,3683.54074
ELES.NS,0.070444154,118.9250948
ELET3.SA,13.17474557,10312.31996
ELET5.SA,7.25729E-05,10312.31996
ELET6.SA,16.9405409,10312.31996
ELF.TO,0.085575978,2087.029701
ELFL.SI,0,NULL
ELFR.BO,0,1.307267717
ELGE.NS,0.055102884,461.1224142
ELGG.DE,0.202610881,304.8868717
ELGr.AT,1.16716E-05,5.46884488
ELGT.NS,0.112281681,31.81803904
ELGX.O,8.493533252,948.9358886
ELGZI.RTS,0,NULL
ELHO.BO,0.029439843,20.57415755
ELI.SN,0,90.96534976
ELIOR.PA,3.860386266,3776.82766
ELIr.AT,0.03661213,18.03665004
ELIS.PA,1.585267619,1784.999048
ELISA.HE,14.29206682,5767.405771
ELKA.CA,0.00240008,111.5224295
ELKD.KL,0.019686231,67.05190489
ELLE.ST,0.004589243,4.240316868
ELLI.K,36.42773383,3215.402542
ELLO.K,0.013196665,87.0329372
ELM.SN,0.001927325,562.9130967
ELM.V,0.002136701,8.133938629
ELMD.K,0.297468247,34.01884368
ELMN.S,7.66703E-05,80.585362
ELMU.BU,0.00665073,540.6087173
ELN.V,0.001341234,1.118410027
ELNA.CA,0.005054291,6.209152162
ELNk.F,0.020969077,14.83255768
ELNK.O,2.096738967,628.7484239
ELNr.AT,0.006753144,25.33542658
ELO.V,0.003474121,9.662511735
ELON.O,0.021234765,21.95883665
ELOS.O,0.829826863,267.2741995
ELOSSb.ST,0.052759866,57.66779957
ELP,6.182992751,2535.962237
ELPb.LM,0.000279042,54.60619923
ELPL3.SA,0,754.5490014
ELPL4.SA,2.76543264,754.5490014
ELPM.BO,0,NULL
ELPZ.SI,0.021785117,44.94299032
ELR.TO,0.078950112,32.54379628
ELRN.TA,0.063180838,140.230008
ELS,32.69111707,6216.950929
ELSA.JK,3.670189302,259.8606507
ELSAq.L,0.145962246,1126.687015
ELSE.O,0.014613717,11.68059224
ELSH.CA,0.023102431,30.25034066
ELSPC.TA,0.002078749,21.47938493
ELSR.KL,0.068554476,88.35707317
ELSRr.AT,0.003699256,12.05543999
ELSTI.RTS,0,NULL
ELS_pc,0.022317906,6216.950929
ELT.V,0.009167986,1.782305247
ELT.WA,0.015131046,33.49884869
ELTEL.ST,3.542445003,398.9678155
ELTH.NS,0.039911654,41.50033229
ELTK.O,0.005916281,9.93990676
ELTr.AT,0.000531826,20.84259038
ELTR.TA,0.185472852,496.5620088
ELTZ.MM,0.001885428,11.65354335
ELUXa.ST,0.01956368,7290.933595
ELUXb.ST,26.08783422,7290.933595
ELV.ST,0.002587298,44.92018231
ELVPI.RTS,0,NULL
ELWA.CA,0.255717553,13.81411953
ELY,9.713168883,950.6523383
ELY.V,0.01572146,10.86529132
ELZ.WA,0.011874578,63.8245837
EM.MI,0.034193561,144.8313952
EMA.TO,19.48103836,7023.204273
EMAA.DU,1.801554868,9142.540435
EMAE4.SA,0.002584609,88.03587837
EMAM.NS,2.076412956,3942.994051
EMAN.K,0.147238639,76.4090704
EMAP.BO,0.108716538,105.9707111
EMAR.DU,13.64200311,13354.08467
EMAS.BU,0.004794254,246.8972569
EMASL.OL,0.011741031,20.18796256
EMBI.MI,1.303763991,1912.40387
EMBR3.SA,22.26906459,3686.982136
EMC,632.5494522,56846.26184
EMC.BK,0.041176356,33.60053672
EMCC34.SA,0.000131396,56846.26184
EMCf.BK,0,33.60053672
EMCF.O,0.025752745,54.16658963
EMCI.O,0.387583377,521.8105742
EMCM.WA,2.6217E-06,40.12880679
EMCn.BK,0.002951689,33.60053672
EMCO.NS,0.167835403,31.79016561
EMCO.TA,0.041812412,142.5639267
EMDE.JK,0.000604954,38.55893186
EMDI.NS,0.250160934,18.05555946
EMDr.AT,3.80067E-05,0.1427975
EMDV.TA,0.000542936,46.109045
EME,26.38440232,3632.794921
EMES.K,5.321579051,330.1855859
EMFD.CA,1.822121448,1087.2213
EMFP.WA,0,112.2012721
EMG,0.16975163,76.6880766
EMGI.BO,0.001936066,7.256240576
EMGS.OL,0.020156809,18.42589975
EMH.AX,0.086595412,122.5606662
EMh.V,0,1.716662815
EMH1k.DE,0.016888928,36.10618804
EMH2.BE,0.000905673,36.10618804
EMH4e.D,0,36.10618804
EMHE.L,0.216265478,122.5606662
EMI.SN,4.60813E-05,36.02793324
EMIC.KL,0.016032765,4.358211141
EMII.MI,29.60873012,2279.395778
EMIT.TA,0.029321169,34.63134115
EMKEL.IS,0.278686507,8.915838691
EMKR.O,1.421870702,171.2078759
EMKS.NS,0.025179762,25.18609505
EML.O,0.076966531,120.3580263
EML.SN,0,53.21446898
EMMB.NS,0.14710278,34.77040378
EMMS.O,0.047414571,45.5885917
EMN,95.98031164,9936.585231
EMNIS.IS,0.072446585,7.549191506
EMO.V,0.015067715,5.623592653
EMP.PS,0.228508878,2408.697444
EMP.WA,0.120645506,198.3360943
EMPa.TO,4.140637777,3854.410699
EMPb.ST,0.004889578,1.187814495
EMPE.NS,0,NULL
EMPI.BO,0.007436846,154.3599754
EMQG.DE,0,0.209414947
EMR,202.7675796,32073.90566
EMR.V,0.000221839,1.771522917
EMSN.S,8.804424661,11752.21526
EMTC.TA,0.003904505,46.23037112
EMTK.JK,0.012915015,3646.19961
EMTP.WA,0.255584607,162.3281838
EMUP.WA,0.000600473,5.018053886
EMX.V,0.006876799,67.53789237
ENA.V,0.005035477,28.57841561
ENAE.WA,3.711750319,1134.327824
ENAG.MC,21.2418015,6800.036211
ENALYZ.CO,0.000174748,2.615217422
ENAM.SN,5.828800065,8433.501416
ENAV.MI,3.146587293,2014.908111
ENB.TO,62.800169,41229.14558
ENBD.DU,1.265904006,11955.13269
ENBL.K,1.943227058,6296.74814
ENBR3.SA,9.057079984,2968.560597
ENC.MC,2.994628862,551.4053161
ENCH.SN,2.884870461,4865.559724
ENCK.BO,0.000451554,1.738895005
ENCO.BO,0,0.68729582
ENCR.KL,0.005151439,42.3102559
ENDA.SN,5.015955271,3906.625208
ENDC.SN,2.093808975,5764.317601
ENDO.ST,0.021231115,24.13262955
ENDP.O,98.48799586,4548.895769
ENDV.L,0,0.1056
ENDY.TA,0.019618921,16.48611615
ENE.WA,0.001096645,55.45152941
ENEa.LM,0,2.341065458
ENEA.ST,0.115043333,152.2327947
ENEb.LM,0.000121133,2.341065458
ENEFI.BU,0.002673934,20.64858617
ENEI.MI,133.4123353,43734.33282
ENET.NS,0,NULL
ENEV3.SA,0.122136734,1071.647954
ENF.TO,5.850868127,3146.579182
ENFC.O,0.146435432,117.0478539
ENG.O,0.022680491,39.19962513
ENG.V,0.002010844,3.340580163
ENGB.BR,0.004041293,43.11837398
ENGC.CA,0.003401583,19.26508181
ENGH.KL,0.004799117,29.6091409
ENGI.LM,0.416929366,1745.046907
ENGI.NS,5.993444364,1350.713939
ENGI11.SA,3.383349544,2345.154626
ENGI3.SA,0.00026589,2345.154626
ENGI4.SA,0.002611104,2345.154626
ENGIE.PA,72.76617452,35154.44038
ENGP.WA,4.253261996,856.402823
ENGR.SI,0.001110746,77.88654536
ENH,227.2466398,6214.565944
ENH_pc,2.050616515,6214.565944
ENI.MI,239.8277387,54502.47403
ENIA.K,5.799696287,8433.501416
ENIC.K,1.917437233,4865.559724
ENIL.NS,0.136009163,560.0771764
ENINV.BR,0.000689666,25.67597552
ENIP.WA,0.001003572,28.11437209
ENJ.SN,0.172538961,268.0192526
ENK.CN,0.014412872,45.6222886
ENKAI.IS,5.860810739,6395.869862
ENL.SN,0,56.57095687
ENLC.K,8.941264127,2835.557708
ENLK.K,11.4175463,5773.659005
ENLT.TA,0.02730661,79.25392476
ENMA3B.SO,0.014387556,1018.234798
ENMA6B.SO,0,1018.234798
ENMT3.SA,7.82003E-05,790.3192391
ENMT3T.SA,0,NULL
ENMT4.SA,0,790.3192391
ENMT4T.SA,0,NULL
ENOB.KL,0.210323486,476.9160271
ENOC.O,0.739579399,171.5474245
ENOR.MC,0.129512555,855.9181537
ENP.LM,1.83903E-05,111.5878628
ENP.V,0.002018656,9.473159941
ENPH.O,0.96658824,50.95187778
ENPi.LM,9.26501E-05,111.5878628
ENPP.WA,0.001497899,4.980410545
ENR,32.5876091,2913.196781
ENRA.KL,0.005996239,65.79149805
ENRG.JK,2.792997721,188.4084705
ENRG.TA,0.208020802,214.8764258
ENRJ.K,0.094650516,2.594572288
ENRO.ST,0.193236626,49.6042336
ENRS.TA,0.011106799,13.38497257
ENRU.MM,0.124346626,478.2609478
ENS,12.9409333,2777.111424
ENSG.O,4.531774125,926.8372188
ENSh.V,0,0.261712322
ENSO.BO,0,NULL
ENSV.K,0.02258286,19.4463816
ENT.O,2.733516915,656.5668016
ENT.SN,2.696908564,3234.3636
ENT.TO,0.004272039,19.63644123
ENTA.O,3.940340617,464.0954858
