Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Societe Generale,SOGNn.PA^E05,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^G11,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^D03,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E14,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E13,Europe,44185.10273,0.017684617,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^F06,Europe,44185.10273,0.025217982,Financials,Banks,,,,,,,,
Societe Generale,SOGN.PA,Europe,44185.10273,264.1933384,Financials,Banks,6.762295084,8.094262295,7.940573774,-0.142180092,39.47356215,29.21328586,34.28724258,22.55308763
Societe Generale,SOGE.PA^K98,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E09,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,ZSG.PA^H99,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E15,Europe,44185.10273,0.166525316,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E94,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^J07,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^E16,Europe,44185.10273,0.145927216,Financials,Banks,,,,,,,,
Societe Generale,SOGNn.PA^F10,Europe,44185.10273,0,Financials,Banks,,,,,,,,
Pernod Ricard SA,PERP.PA,Europe,33212.03883,57.63594831,Consumer Staples,Beverages,-22.24102921,-7.938931297,-24.56219252,-18.05677629,15.37558397,52.9413272,9.329958785,18.94159072
Pernod Ricard SA,PERPn.PA^K09,Europe,33212.03883,0.069776371,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^K05,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,RINVn.PA^K12,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^B08,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^K08,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^K06,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^K11,Europe,33212.03883,0,Consumer Staples,Beverages,,,,,,,,
Pernod Ricard SA,PERPn.PA^K10,Europe,33212.03883,0.251322131,Consumer Staples,Beverages,,,,,,,,
Credit Agricole SA,CAGR.PA,Europe,42326.44417,118.9589302,Financials,Banks,,,,,,,32.78210116,26.97674418
Credit Agricole SA,CAGRn.PA^I03,Europe,42326.44417,0,Financials,Banks,,,,,,,,
Koninklijke Philips NV,PHGn.PA^F99,Europe,32160.92757,0,Industrials,Industrial Conglomerates,,,,,,,,
Safran SA,SAGMy.PA^H01,Europe,34540.05453,0,Industrials,Aerospace & Defense,,,,,,,,
Safran SA,SAF.PA,Europe,34540.05453,86.29634801,Industrials,Aerospace & Defense,391.0394265,16.12903226,419.7132616,347.5308642,85.85743598,-64.23846576,24.82695185,17.78150426
Safran SA,SAFn.PA^E05,Europe,34540.05453,0,Industrials,Aerospace & Defense,,,,,,,,
Imperial Oil Ltd,PILP.PA^F95,Europe,24657.99028,0,Energy,"Oil, Gas & Consumable Fuels",,,,,,,,
Kering SA,PRTPn.PA^F01,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^J07,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^F04,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^F05,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^F13,Europe,39148.85992,0.101271377,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTP.PA,Europe,39148.85992,75.75317159,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",15.92814371,13.47305389,33.77245508,17.88918205,38.11749434,3.248082163,44.15526892,41.73009369
Kering SA,PRTPn.PA^E12,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^F08,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^E11,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^D15,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^E10,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Kering SA,PRTPn.PA^E14,Europe,39148.85992,0,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,,
Credit Suisse Group AG,CSHZ.PA^H95,Europe,31817.4153,0,Financials,Capital Markets,,,,,,,,
Vivendi SA,VIVn.PA^J08,Europe,25547.01762,0,Consumer Discretionary,Media,,,,,,,,
Vivendi SA,VIV.PA,Europe,25547.01762,84.96669497,Consumer Discretionary,Media,96.09438568,21.72497966,128.4784378,87.70053476,15.14063126,-49.60547157,1.138256525,1.250694831
Vivendi SA,VIVn.PA^F14,Europe,25547.01762,0,Consumer Discretionary,Media,,,,,,,,
Vivendi SA,EAUGn.PA^F02,Europe,25547.01762,0,Consumer Discretionary,Media,,,,,,,,
HP Inc,HWP.PA^G95,Europe,31820.51675,0.145721713,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,,
Renault SA,RENAye.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAn.PA^G95,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyg.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyj.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyq.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyo.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENA.PA,Europe,27582.70385,89.36961557,Consumer Discretionary,Automobiles,-9.819639275,-10.98196393,-11.82364729,-0.945520034,13.02131824,28.17644955,11.13851746,13.22576379
Renault SA,RENAyu.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAys.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyd.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAym.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyr.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyi.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyf.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyh.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyn.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyc.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyp.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyt.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyl.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyb.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAy.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAyk.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Renault SA,RENAya.PA^L97,Europe,27582.70385,0,Consumer Discretionary,Automobiles,,,,,,,,
Essilor International SA,ESSIn.PA^A05,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E09,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E15,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E13,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E05,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^G94,Europe,28307.53062,0.005734653,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E08,Europe,28307.53062,0.028736097,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E03,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E16,Europe,28307.53062,0.0021051,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E06,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E99,Europe,28307.53062,0.061667944,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSI.PA,Europe,28307.53062,69.94871719,Health Care,Health Care Equipment & Supplies,-4.982206407,9.90052E-10,-7.829181496,-7.829181497,25.06702254,35.6904762,16.73209029,20.17579309
Essilor International SA,ESSIn.PA^E12,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E10,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E14,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^J07,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Essilor International SA,ESSIn.PA^E11,Europe,28307.53062,0,Health Care,Health Care Equipment & Supplies,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F03,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F16,Europe,29987.66544,0.083514705,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F11,Europe,29987.66544,0.036088935,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F14,Europe,29987.66544,0.150541228,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F04,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F13,Europe,29987.66544,0.04534521,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F15,Europe,29987.66544,0.209366451,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBi.PA^C90,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOB.PA,Europe,29987.66544,94.58808199,Industrials,Building Products,-15.13032422,5.848696758,-15.44818817,-20.12012012,9.053663784,28.97850611,25.09467306,21.80432645
Compagnie de Saint Gobain SA,SGOBn.PA^F08,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F09,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F12,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F10,Europe,29987.66544,0.010094268,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^F06,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Compagnie de Saint Gobain SA,SGOBn.PA^J07,Europe,29987.66544,0,Industrials,Building Products,,,,,,,,
Unibail Rodamco SE,UNBPq.PA^J07,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G15,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^J07,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G06,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G09,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G16,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^F03,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPy.PA^G97,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G08,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^F04,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Unibail Rodamco SE,UNBPn.PA^G05,Europe,24362.45829,0,Real Estate,Equity Real Estate Investment Trusts (REITs),,,,,,,,
Panasonic Corp,MC.PA^D94,Europe,29263.76471,0,Consumer Discretionary,Household Durables,,,,,,,,
Electricite de France SA,EDF.PA,Europe,22900.51136,31.52215366,Utilities,Electric Utilities,,,,,,,-17.69499471,-16.1932308
Volvo AB,VOLVa.PA^I98,Europe,34905.12303,0.004528556,Industrials,Machinery,,,,,,,,
Dassault Systemes SA,DASTn.PA^F10,Europe,23045.63718,0.850227062,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^E14,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F03,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F11,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F16,Europe,23045.63718,0.014780534,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F09,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F15,Europe,23045.63718,0.683123204,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F04,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^K08,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^F12,Europe,23045.63718,0.039538054,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^G06,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DAST.PA,Europe,23045.63718,25.7729118,Information Technology,Software,160.8465609,11.26984127,215.0793651,183.1669044,93.65224849,-38.53858109,15.4756871,15.00561482
Dassault Systemes SA,DASTn.PA^F13,Europe,23045.63718,0.174397499,Information Technology,Software,,,,,,,,
Dassault Systemes SA,DASTn.PA^J07,Europe,23045.63718,0,Information Technology,Software,,,,,,,,
Carrefour SA,CARR.PA,Europe,17817.27429,76.92346339,Consumer Staples,Food & Staples Retailing,-11.32450331,21.78807947,-3.112582783,-20.44589451,-10.80649086,-7.941080789,-9.272078879,0.301484227
Carrefour SA,CARRn.PA^D02,Europe,17817.27429,0,Consumer Staples,Food & Staples Retailing,,,,,,,,
Thales SA,TCFPn.PA^J07,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E08,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFP.PA,Europe,22262.60947,26.70137427,Industrials,Aerospace & Defense,34.45112307,-5.093324899,47.10534641,55.00000001,63.81207737,11.35698421,13.67788107,5.408825679
Thales SA,TCFPn.PA^E10,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E09,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E15,Europe,22262.60947,1.299267566,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E13,Europe,22262.60947,1.149303098,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E14,Europe,22262.60947,0.537687238,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^A06,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E11,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E12,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E06,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^I98,Europe,22262.60947,0,Industrials,Aerospace & Defense,,,,,,,,
Thales SA,TCFPn.PA^E16,Europe,22262.60947,0.503765663,Industrials,Aerospace & Defense,,,,,,,,
Kubota Corp,KUB.PA^A00,Europe,19508.14436,0,Industrials,Machinery,-11.90940834,-4.958677687,-11.90940834,-7.313377473,-11.90940834,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^F97,Europe,23532.09262,0.104427888,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E16,Europe,23532.09262,1.607174349,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E13,Europe,23532.09262,0.078419279,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^J07,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E12,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E15,Europe,23532.09262,1.101364125,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPya.PA^K99,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E05,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^F94,Europe,23532.09262,0.005070611,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICP.PA,Europe,23532.09262,72.09023798,Consumer Discretionary,Auto Components,-16.77419355,-1.35054E-09,-20.34739454,-20.34739454,-2.484241025,22.42632669,25.05212677,18.99801587
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E11,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E08,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E10,Europe,23532.09262,0.066518534,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E14,Europe,23532.09262,0.297514276,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPn.PA^E09,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Compagnie Generale des Etablissements Michelin SCA,MICPy.PA^K99,Europe,23532.09262,0,Consumer Discretionary,Auto Components,,,,,,,,
Lafarge SA,LAFPn.PA^F04,Europe,18951.87142,0,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^G09,Europe,18951.87142,0,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^J07,Europe,18951.87142,0,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^G14,Europe,18951.87142,0,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^G11,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPqa.PA^J93,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^E05,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^G10,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFP.PA^J15,Europe,18951.87142,#VALUE!,Materials,Construction Materials,-4.3485531,-3.062302007,-16.1573737,-13.50875043,-1.774596643,17.15449253,,
Lafarge SA,LAFPn.PA^G12,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^E08,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^G13,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPq.PA^J93,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Lafarge SA,LAFPn.PA^E15,Europe,18951.87142,#VALUE!,Materials,Construction Materials,,,,,,,,
Anglo American PLC,ANGL_uc.PA^I98,Europe,20120.48077,#VALUE!,Materials,Metals & Mining,,,,,,,,
Anglo American PLC,ANGL.PA^E99,Europe,20120.48077,#VALUE!,Materials,Metals & Mining,,,,,,,,
Anglo American PLC,ANGL_u.PA^I98,Europe,20120.48077,#VALUE!,Materials,Metals & Mining,,,,,,,,
Anglo American PLC,ANGL_ub.PA^I98,Europe,20120.48077,#VALUE!,Materials,Metals & Mining,,,,,,,,
Anglo American PLC,ANGLy.PA^L98,Europe,20120.48077,#VALUE!,Materials,Metals & Mining,,,,,,,,
Tyco International Ltd,ADT.PA^G97,Europe,17742.93915,#VALUE!,NULL,NULL,,,,,,,,
Sasol Ltd,SASO.PA^C00,Europe,20086.84285,#VALUE!,Energy,"Oil, Gas & Consumable Fuels",,,,,,,,
Sodexo SA,EXHO.PA,Europe,19547.41071,#VALUE!,Consumer Discretionary,"Hotels, Restaurants & Leisure",7.851822429,8.382449246,-7.337640876,-14.5042765,30.86817075,41.23120973,15.27250398,16.45219335
Standard Bank Group Ltd,SBCJ.PA^H00,Europe,18328.93791,#VALUE!,Financials,Banks,,,,,,,,
Akzo Nobel NV,AKZO_ua.PA^A02,Europe,22010.15705,#VALUE!,Materials,Chemicals,,,,,,,,
Akzo Nobel NV,AKZO_ub.PA^I98,Europe,22010.15705,#VALUE!,Materials,Chemicals,,,,,,,,
Akzo Nobel NV,NOBPy.PA^K99,Europe,22010.15705,0,Materials,Chemicals,,,,,,,,
Telecom Italia SpA,OLIVy.PA^I98,Europe,17795.31356,9.50213E-08,Telecommunication Services,Diversified Telecommunication Services,,,,,,,,
Telecom Italia SpA,OLIV.PA^I00,Europe,17795.31356,0,Telecommunication Services,Diversified Telecommunication Services,,,,,,,,
Natixis SA,CNATn.PA^E16,Europe,21831.66871,0,Financials,Banks,,,,,,,,
Natixis SA,CNAT.PA,Europe,21831.66871,39.0579808,Financials,Banks,17.91044776,11.94029851,-2.985074629,-13.33333334,45.22730976,49.69584237,38.18693206,30.72042571
Natixis SA,CNATn.PA^E15,Europe,21831.66871,0,Financials,Banks,,,,,,,,
Natixis SA,CNATn.PA^E13,Europe,21831.66871,0,Financials,Banks,,,,,,,,
Natixis SA,CNATn.PA^E14,Europe,21831.66871,0,Financials,Banks,,,,,,,,
Natixis SA,CNATa.PA^I98,Europe,21831.66871,0,Financials,Banks,,,,,,,,
Autoroutes Du Sud De La France SA,ASF.PA^B07,Europe,NULL,0,Industrials,Transportation Infrastructure,,,,,,,,
Publicis Groupe SA,PUBPn.PA^G04,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^J07,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^J08,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^F12,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^G06,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^F01,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBPn.PA^G05,Europe,16339.90058,0,Consumer Discretionary,Media,,,,,,,,
Publicis Groupe SA,PUBP.PA,Europe,16339.90058,48.46071784,Consumer Discretionary,Media,151.2337371,34.63436519,191.161956,116.2612462,62.12554968,-44.31774264,9.791252488,9.194265942
AT&T Corp,ATTy.PA^C02,Europe,NULL,0,NULL,NULL,,,,,,,,
Legrand SA,LEGDn.PA^F10,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGDn.PA^J07,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGPn.PA^F01,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGDn.PA^F09,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGDn.PA^E08,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGPpn.PA^E01,Europe,17225.04422,0,Industrials,Electrical Equipment,,,,,,,,
Legrand SA,LEGD.PA,Europe,17225.04422,39.47165025,Industrials,Electrical Equipment,,,,,,,17.19581936,13.37275849
Cap Gemini SA,CAPPn.PA^E06,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^D04,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^F11,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^A04,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^F05,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^D08,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^J07,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPP.PA,Europe,16936.15123,66.58915515,Information Technology,IT Services,98.31814997,22.56482131,117.2389629,77.24413951,21.00356077,-44.29932864,24.08857683,25.92491093
Cap Gemini SA,CAPPn.PA^F13,Europe,16936.15123,0,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^E10,Europe,16936.15123,0.12459721,Information Technology,IT Services,,,,,,,,
Cap Gemini SA,CAPPn.PA^E94,Europe,16936.15123,0.01691265,Information Technology,IT Services,,,,,,,,
