Name (or Code),RIC,Country,Market Capitalisation (million USD),adv(million USD),GICS Sector,GICS Industry,99/10/18-00/4/1,99/10/18-99/11/19,99/10/18-00/3/6,99/11/19-00/3/6,99/10/18-00/12/31,00/3/6-00/12/31,16/11/8-17/4/30,16/12/1-17/4/30
Global-Dining Inc,7625.T,Japan,24.40676051,,Consumer Discretionary,"Hotels, Restaurants & Leisure",-45.56718391,,-42.97925287,-42.97925287,-86.58291617,-76.46982107,1.503759401,7.8693E-11
Nihon Ceratec Co Ltd,5345.Q^D05,Japan,NULL,,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,,
Inspec Inc,6656.T,Japan,25.481327,,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,5.373134331,-7.105263157
Tetsujin Inc,2404.T,Japan,23.08412086,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-4.40102E-09,-0.259067359
Tetsujin Inc,24041.T^J05,Japan,23.08412086,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
P and P Corp,2426.OS^I12,Japan,NULL,,Industrials,Professional Services,,,,,,,,
P and P Corp,24261.Q^E05,Japan,NULL,,Industrials,Professional Services,,,,,,,,
Urban Life Co Ltd,8851.T,Japan,26.27731552,,Real Estate,Real Estate Management & Development,-17.06539075,0.52631579,-17.59702286,-18.02845206,-32.48272196,-18.06451613,12.04819277,-8.823529413
Ambition Corp,3300.T,Japan,32.07078813,,Real Estate,Real Estate Management & Development,,,,,,,33.67697594,24.14893617
Daiwa Computer Co Ltd,3816.T,Japan,27.00644436,,Information Technology,Software,,,,,,,13.51351352,4.28082192
Furukawa Engineering & Construction Inc,1778.T^I09,Japan,NULL,,Industrials,Construction & Engineering,-10.41666666,-5.729166666,-3.645833331,2.209944753,-13.54166666,-10.27027027,,
Techno Alpha Co Ltd,3089.T,Japan,21.72093607,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-5.004419861,-1.876172606
Otani Kogyo Co Ltd,5939.T,Japan,30.7719896,,Industrials,Machinery,-26.40692641,25.97402597,-15.58441558,-32.98969072,-26.40692641,-12.82051282,24.20382165,26.21359223
Subaru Co Ltd,9778.T,Japan,25.74558463,,Consumer Discretionary,Diversified Consumer Services,-5.106254746,-1,-5.106254746,-4.147732067,-36.34375318,-32.91839557,12.1914588,9.314754728
River Eletec Corp,6666.T,Japan,23.4460284,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,-2.240896358,-0.56980057
Cedar Co Ltd,2435.T,Japan,22.53424191,,Health Care,Health Care Providers & Services,,,,,,,-4.366812232,-3.947368426
Sanko Sangyo Co Ltd,7922.T,Japan,25.1407155,,Industrials,Commercial Services & Supplies,-16.11142235,6.666666667,-4.761904762,-10.71428571,-28.68466803,-25.11890143,6.145251397,6.741573034
Nichizo Tech Inc,4654.T^C14,Japan,26.27604421,,Industrials,Construction & Engineering,-21.44638404,-5.486284289,-23.44139651,-18.99736148,-30.17456359,-8.794788277,,
Fujicopian Co Ltd,7957.T,Japan,26.15318704,,Industrials,Commercial Services & Supplies,-11.29032258,-17.33870968,-22.17741935,-5.853658536,-56.85483871,-44.55958549,12.95911296,7.166337938
Karula Co Ltd,27891.Q^D05,Japan,23.32215892,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
Karula Co Ltd,2789.T,Japan,23.32215892,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,0.438871472,-0.01560306
4Cs Holdings Co Ltd,3726.T,Japan,22.13403013,,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,-4.582210247,4.117647055
4Cs Holdings Co Ltd,37261.T^C04,Japan,22.13403013,,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,,
Synnex Infotec Corp,7584.T^K07,Japan,NULL,,NULL,NULL,-7.142857143,11.57142857,-11.14285714,-20.35851473,-28.30394486,-19.31312122,,
Haltec Corp,5916.T^I10,Japan,NULL,,Industrials,Construction & Engineering,,,,,-0.843881857,-0.843881857,,
JPN Holdings Co Ltd,8718.T^E15,Japan,25.54798531,,Industrials,Commercial Services & Supplies,,,,,,,,
CSS Holdings Ltd,2304.T,Japan,21.80019726,,Industrials,Commercial Services & Supplies,,,,,,,-11.53846154,-5.73770492
Toho Kinzoku Co Ltd,5781.T,Japan,25.57483604,,Materials,Metals & Mining,-13.67551463,-1.098901101,-15.87486457,-14.94014084,74.29528321,107.1857386,9.909909909,4.273504272
Ks Frozen Foods Co Ltd,2881.NG^G10,Japan,NULL,,Consumer Staples,Food Products,,,,,,,,
Sakai Trading Co Ltd,9967.T,Japan,24.65704295,,Industrials,Trading Companies & Distributors,2.000000001,-16,7.73781E-10,19.04761905,-7.383999999,-7.383999999,1.102941177,1.102941177
Arigatou Services Co Ltd,3177.T,Japan,24.17986909,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,4.689548139,-0.226123056
Naigai Tec Corp,3374.T,Japan,47.5229983,,Information Technology,Semiconductors & Semiconductor Equipment,,,,,,,91.74311926,84.79221927
ODK Solutions Co Ltd,3839.T,Japan,26.61526047,,Information Technology,IT Services,,,,,,,11.155706,4.803951367
Yamato Material Co Ltd,7620.OS^C12,Japan,NULL,,Materials,Containers & Packaging,,,,,,,,
Asian Star Co,8946.T,Japan,23.25097104,,Real Estate,Real Estate Management & Development,,,,,,,-1.369863009,-18.64406779
Tay Two Co Ltd,7610.T,Japan,28.31883798,,Consumer Discretionary,Specialty Retail,-16.88025078,-5.172413792,-16.88025078,-12.34644628,-75.75673981,-70.83333333,20,5.263157896
Tay Two Co Ltd,76101.Q^D05,Japan,28.31883798,,Consumer Discretionary,Specialty Retail,,,,,,,,
JC Comsa Corp,2876.T,Japan,30.04345665,,Consumer Staples,Food Products,2.030405062,-5.621875318,1.775329049,7.837837838,-31.12947658,-32.33082707,22.66666666,17.94871795
Urai Co Ltd,2658.T^B16,Japan,26.18347152,,Consumer Discretionary,Distributors,,,,,-28.98550725,-28.98550725,,
Riskmonster.com,37681.OJ^K05,Japan,34.81999462,,Industrials,Professional Services,,,,,,,,
Riskmonster.com,3768.T,Japan,34.81999462,,Industrials,Professional Services,,,,,,,42.39290989,19.45477075
Pasona Tech Inc,2396.Q^K09,Japan,NULL,,Information Technology,IT Services,,,,,,,,
Ohmura Shigyo Co Ltd,3953.T,Japan,26.23075406,,Materials,Containers & Packaging,22.07792208,-1.558441558,9.090909092,10.81794195,-7.114624506,-14.85507246,6.964285714,-0.166666667
Meiho Enterprise Co Ltd,8927.T,Japan,32.72507845,,Real Estate,Real Estate Management & Development,,,,,,,33.33333333,29.8245614
Meiho Enterprise Co Ltd,89271.Q^I05,Japan,32.72507845,,Real Estate,Real Estate Management & Development,,,,,,,,
KK TV Tokyo Communications,3786.T^I10,Japan,NULL,,Information Technology,Internet Software & Services,,,,,,,,
Ohnami Corp,9317.T^A16,Japan,26.33645807,,Industrials,Transportation Infrastructure,-23.15820651,-12.17741936,-26.35994791,-16.14906832,-18.25168506,11.01066962,,
International Conglomerate of Distribution for Automobile Holdings Co Ltd,3184.T,Japan,27.26441316,,Consumer Discretionary,Specialty Retail,,,,,,,11.98762567,11.55624037
Intea Holdings Inc,37341.T^G04,Japan,36.28573154,,Information Technology,Internet Software & Services,,,,,,,,
Intea Holdings Inc,3734.T,Japan,36.28573154,,Information Technology,Internet Software & Services,,,,,,,47.69230769,11.30434783
Kidoh Construction Co Ltd,1774.OS^F08,Japan,NULL,,Industrials,Construction & Engineering,,,,,,,,
Kanezaki Co Ltd,2912.OS^L12,Japan,NULL,,Consumer Staples,Food Products,,,,,,,,
Shirohato Co Ltd,3192.T,Japan,20.44252309,,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,-26.09375,-19.28327645
Takamisawa Cybernetics Co Ltd,6424.T,Japan,34.48623689,,Information Technology,"Electronic Equipment, Instruments & Components",-9.481216456,43.11270125,-7.871198567,-35.625,-37.36100179,-32.00932039,40.72847682,39.80263158
Maruto Sangyo Co Ltd,7894.FU,Japan,41.91997669,,Materials,Containers & Packaging,-12.16512956,2.608695652,-26.08695652,-27.96610169,-24.58622235,2.03040506,74.82097187,72.78816987
Daiun Co Ltd,93631.OS^K04,Japan,26.24566052,,Industrials,Marine,,,,,,,,
Daiun Co Ltd,9363.T,Japan,26.24566052,,Industrials,Marine,-1.612903232,6.451612901,4.838709671,-1.515151519,-14.51612903,-18.46153846,4.444444439,-2.083333337
Taiyo Kisokogyo Co Ltd,1758.T,Japan,30.82777728,,Industrials,Construction & Engineering,-5.104329171,-12.63650546,-27.43272231,-16.93638393,-34.60970582,-9.890109894,24.24234687,21.4226624
Mino Ceramic Co Ltd,5356.NG,Japan,35.99889275,,Materials,Construction Materials,14.47963801,-3.619909502,-10.40723982,-7.042253521,13.56380091,26.75555556,44.65116279,35.2173913
A&I System Co Ltd,4773.OJ^I07,Japan,NULL,,Information Technology,IT Services,,,,,,,,
Wao Corp (pre-merger),9730.OS^I12,Japan,NULL,,Consumer Discretionary,Diversified Consumer Services,,,,,,,,
Ishii Tool & Engineering Corp,6314.T,Japan,28.39415404,,Information Technology,Semiconductors & Semiconductor Equipment,-28.36357412,-17.32283464,-23.62204724,-7.619047621,-42.05409107,-24.13267593,11.53846154,-7.51708428
INEST Inc,3390.T,Japan,28.75518571,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,13.79310345,8.196721311
Sysmex Cna Co Ltd,2361.T^C07,Japan,NULL,,Health Care,Health Care Technology,,,,,,,,
Tein Inc,7217.T,Japan,29.76304806,,Consumer Discretionary,Auto Components,,,,,,,17.4117647,12.64108352
Okamoto Glass Co Ltd,7746.T,Japan,26.8591249,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,5.442176871,1.307189542
Mansei Corp,7565.T,Japan,28.37622164,,Information Technology,"Electronic Equipment, Instruments & Components",-14.01985112,-18.30769231,-4.615384615,16.76082863,-37.46898263,-34.44328824,13.15789474,7.499999999
Maruman & Co Ltd,7834.T,Japan,26.57100959,,Consumer Discretionary,Leisure Products,,,,,,,6.060606059,-44.26751592
Okayama Paper Industries Co Ltd,3892.T,Japan,29.04599659,,Materials,Containers & Packaging,,,,,-23.63636364,-23.63636364,17.39419291,20.20408163
Yamano Holdings Corp,75711.Q^B05,Japan,26.60043924,,Consumer Discretionary,Distributors,,,,,,,,
Yamano Holdings Corp,7571.T,Japan,26.60043924,,Consumer Discretionary,Distributors,-5.880701754,-1.904761907,-8.38962E-10,1.941747575,-28.06596491,-28.06596491,7.500000003,2.380952384
Starts Publishing Corp,78491.Q^B05,Japan,27.56137362,,Consumer Discretionary,Media,,,,,,,,
Starts Publishing Corp,7849.T,Japan,27.56137362,,Consumer Discretionary,Media,,,,,,,13.76247048,11.51051714
Nikko Travel Co Ltd,9373.T,Japan,34.02349144,,Consumer Discretionary,"Hotels, Restaurants & Leisure",7.646062813,16.56804734,36.09467456,16.75126903,-27.63792445,-46.82960536,36.14035087,33.33333333
Nikko Travel Co Ltd,93731.T^J04,Japan,34.02349144,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,,
M H Group Ltd,9439.T,Japan,25.50306734,,Consumer Discretionary,Diversified Consumer Services,-77.71428571,,-62.42857143,-62.42857143,-98.50685714,-96.02585551,2.86885246,-3.46153846
Yayoi Sunfoods Co Ltd,2879.Q^C09,Japan,NULL,,Consumer Staples,Food Products,,,,,,,,
Nippon Aluminium Co Ltd,5934.OS^G09,Japan,NULL,,Materials,Metals & Mining,,,,,,,,
Astmax Trading Inc,8734.OS^I12,Japan,NULL,,Financials,Capital Markets,,,,,,,,
Zuken Elmic Inc,4770.T,Japan,20.34308961,,Information Technology,IT Services,,,,,-57.55319149,-57.55319149,-13.22115384,-10.86419753
Kyodo Paper Holdings,9849.T,Japan,25.97737418,,Industrials,Trading Companies & Distributors,3.7037037,-7.407407408,4.629629626,13,-14.81481482,-18.5840708,3.684210527,3.684210525
Kudo Corp,1764.T,Japan,28.88507487,,Industrials,Construction & Engineering,3.663679494,-6.9034E-11,-7.248286768,-7.248286768,-12.98557358,-6.185639721,10,2.10970464
Toin Corp,7923.T,Japan,26.87550435,,Materials,Containers & Packaging,-3.870967738,0.322580646,-0.322580642,-0.643086814,-16.12903225,-15.85760517,4.444444442,5.855855853
Kyowa Medical Corp,3052.Q^F09,Japan,NULL,,Health Care,Health Care Providers & Services,,,,,,,,
GMO Research Inc,3695.T,Japan,32.4784363,,Information Technology,Internet Software & Services,,,,,,,29.78092006,25.17770665
Hokuriku Denwa Kouji Co Ltd,1989.T,Japan,26.29651143,,Industrials,Construction & Engineering,-16.85714286,-6,-14.28571429,-8.814589665,-37.14285714,-26.66666667,5.483870967,0.615384617
Kobayashi Yoko Co Ltd,8742.T,Japan,24.61887535,,Financials,Capital Markets,-15.26595745,-0.709219859,26.95035461,27.85714286,-3.77659575,-24.20391062,-3.202846975,-0.729927007
Pixela Corp,6731.T,Japan,26.33427021,,Information Technology,"Technology Hardware, Storage & Peripherals",,,,,,,-2.999999997,-4.901960781
Shinko Sangyo Co Ltd,8010.T^G03,Japan,NULL,,NULL,NULL,4.260129185,7.69230769,-14.61538461,-20.71428571,-15.33763946,-0.845884051,,
Fuji Flour Milling Co Ltd,2007.NG^C06,Japan,NULL,,NULL,NULL,-12.22222222,4.999999999,-22.22222222,-25.92592592,-11.11111111,14.28571429,,
Nozaki Insatsu Shigyo Co Ltd,7919.T,Japan,33.09531068,,Materials,Containers & Packaging,-38.69020236,-25.25252525,-39.3939394,-18.91891892,-56.00360036,-27.4059406,33.56146354,28.65111561
Kyoshin Co Ltd,4735.T,Japan,30.33791805,,Consumer Discretionary,Diversified Consumer Services,-36.08490566,-30,-32.25,-3.214285714,-68.04245283,-52.83018868,18.18181819,8.042895449
Kyoshin Co Ltd,47351.OS^D05,Japan,30.33791805,,Consumer Discretionary,Diversified Consumer Services,,,,,,,,
KK Lecien Kyoto,8027.OS^H09,Japan,NULL,,Consumer Discretionary,Distributors,,,,,,,,
Verite Co Ltd,9904.T,Japan,31.49624697,,Consumer Discretionary,Specialty Retail,-20.18316555,-5.704697989,-28.74720358,-24.43653618,-28.06473605,0.957811571,25.24271845,11.20689655
Taiyo Industrial Co Ltd,66631.Q^K05,Japan,31.62870976,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,,
Taiyo Industrial Co Ltd,6663.T,Japan,31.62870976,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,22.286314,23.78369743
Aoki Marine Co Ltd,1875.T^G13,Japan,NULL,,Industrials,Construction & Engineering,60.67926667,-5.892857142,70.55106476,81.23073295,51.86371748,-10.95703935,,
Nomura Micro Science Co Ltd,6254.T,Japan,88.56716578,,Industrials,Machinery,,,,,,,252.5362319,235.5172414
Horai Co Ltd,9679.T,Japan,25.94498341,,Financials,Diversified Financial Services,-55.43478261,-7.608695652,-52.06521739,-48.11764706,-57.17391304,-10.65759637,0.536585366,-1.387559809
Ryomo Systems Co Ltd,9691.T,Japan,30.65309782,,Information Technology,IT Services,-21.26984127,20.25316456,-15.44303797,-29.68421053,-75.11111111,-70.5655356,18.06060606,17.91767554
Furubayashi Shiko Co Ltd,3944.T,Japan,28.99500534,,Materials,Containers & Packaging,-9.374999998,-13.75,-23.75,-11.5942029,-29.375,-7.377049183,15.92356688,9.638554217
Pacific Systems Corp,3847.T,Japan,32.90953107,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,27.50642674,22.16748769
Woodland KK,4652.Q^L06,Japan,NULL,,NULL,NULL,,,,,,,,
Nippon Primex Inc,2795.T,Japan,28.67533191,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,10.91954023,8.834586465
Azearth Corp,3161.T,Japan,31.53736015,,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",,,,,,,21.1740042,-0.344827583
Graphic Products Inc,6886.Q^F07,Japan,NULL,,NULL,NULL,,,,,,,,
Mipox Corp,5381.T,Japan,27.52482597,,Materials,Chemicals,,,,,,,5.128205127,9.961685824
Consec Corp,9895.T,Japan,25.57103144,,Industrials,Machinery,-19.11764705,17.35294118,-15.58823529,-28.07017544,-35.29411764,-23.34494773,-3.164556958,2.684563761
Ichitaka Co Ltd,2774.Q^E09,Japan,NULL,,Consumer Discretionary,Specialty Retail,,,,,,,,
ASJ Inc,23511.T^E04,Japan,23.08789115,,Information Technology,Internet Software & Services,,,,,,,,
ASJ Inc,2351.T,Japan,23.08789115,,Information Technology,Internet Software & Services,,,,,,,-10.35353535,-8.740359896
Photocreate Co Ltd,6075.T^J16,Japan,28.3508167,,Industrials,Commercial Services & Supplies,,,,,,,,
LIC Co Ltd,3147.T^H16,Japan,27.9905716,,Consumer Discretionary,Specialty Retail,,,,,,,,
Lihit Lab Inc,7975.T,Japan,29.76471801,,Industrials,Commercial Services & Supplies,-16.54396792,-2.189781022,-19.17546443,-17.3659599,-21.43103286,-2.790697675,16.89838574,10.40803737
Maruo Calcium Co Ltd,4102.T,Japan,33.68213037,,Materials,Chemicals,-9.485714286,0.399999999,-16,-16.33466135,-18.53714286,-3.020408164,28.52564102,12.40364401
Sofmap Co Ltd,2690.T^A10,Japan,NULL,,Consumer Discretionary,Specialty Retail,,,,,,,,
Collabos Corp,3908.T,Japan,38.0561284,,Information Technology,Internet Software & Services,,,,,,,36.98630137,5.263157893
MAGASeek Corp,3060.T^G13,Japan,NULL,,Consumer Discretionary,Internet & Direct Marketing Retail,,,,,,,,
Sanritsu Corp,9366.T,Japan,28.00424962,,Industrials,Commercial Services & Supplies,-38.41173482,-15.7480315,-35.82677165,-23.8317757,-47.95073921,-18.89256294,7.660455487,3.792415169
Tempstaff People Co Ltd,2324.Q^I08,Japan,NULL,,Industrials,Professional Services,,,,,,,,
Tempstaff People Co Ltd,23241.Q^E05,Japan,NULL,,Industrials,Professional Services,,,,,,,,
Venture Republic Inc,2177.OS^H12,Japan,NULL,,Information Technology,Internet Software & Services,,,,,,,,
Nitto Kako Co Ltd,5104.T,Japan,28.23276249,,Consumer Discretionary,Auto Components,-11.3018018,1.801801803,-20.72072072,-22.12389381,-10.38738738,13.03409091,9.149326806,-7.829457365
Juntendo Co Ltd,9835.T,Japan,42.20485663,,Consumer Discretionary,Specialty Retail,-17.6,,0,0,-63.85483871,-63.85483871,58.99397617,51.84345343
GFA Co Ltd,8783.T,Japan,31.86447055,,Financials,Thrifts & Mortgage Finance,,,,,,,23.38028169,29.97032641
Ida Technos Corp,1735.Q^K08,Japan,NULL,,Industrials,Construction & Engineering,,,,,,,,
Toa Valve Engineering Inc,6466.T,Japan,29.54073343,,Industrials,Machinery,43.51145038,,,,-32.44910941,-32.44910941,10.81081081,6.125970666
Toa Valve Engineering Inc,6491.T^C00,Japan,29.54073343,,Industrials,Machinery,-28.99408284,-5.917159764,-24.26035503,-19.49685534,-28.99408284,-6.25,,
Boso Oil&Fat Co Ltd,2608.T,Japan,24.91150363,,Consumer Staples,Food Products,-7.5,-5.625000001,6.249999999,12.58278146,2.499999999,-3.529411765,4.67446E-09,-0.57471264
Daisui Co Ltd,7538.T,Japan,30.13589022,,Consumer Staples,Food & Staples Retailing,-3.846153846,-0.809716599,-3.846153845,-3.061224488,-5.870445344,-2.105263159,14.01869159,10.40723982
General Packer Co Ltd,6267.T,Japan,30.22461401,,Industrials,Machinery,,,,,,,14.91037282,2.765374071
Chuounyu Co Ltd,9053.Q^H09,Japan,NULL,,Industrials,Road & Rail,,,,,,,,
Nikken Kogaku Co Ltd,9767.T,Japan,28.05153225,,Materials,Construction Materials,-11.24620061,-3.492063493,-20.63492063,-17.76315789,-18.14927389,3.131914893,7.006369427,5.660377359
Globaly Corp,8745.NG^K05,Japan,NULL,,NULL,NULL,-40.91262823,-9.090909091,-42.72727273,-37,-43.68234878,-1.667593109,,
Maruchiyo Yamaokaya Corp,3399.T,Japan,25.79023581,,Consumer Discretionary,"Hotels, Restaurants & Leisure",,,,,,,-2.433526284,-1.53692544
Tsunoda Co Ltd,7308.NG,Japan,27.81123596,,Real Estate,Real Estate Management & Development,-39.25233645,-2.803738318,-42.99065421,-41.34615385,-34.57943925,14.75409836,3.626943004,1.265822784
Geonext Corp,3777.T,Japan,48.49931516,,Information Technology,Software,,,,,,,36.11111111,36.11111111
Biznet Corp,3381.OS^I12,Japan,NULL,,Industrials,Commercial Services & Supplies,,,,,,,,
Tokyo Koki Co Ltd,77191.T^J05,Japan,27.5040831,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,,
Tokyo Koki Co Ltd,7719.T,Japan,27.5040831,,Information Technology,"Electronic Equipment, Instruments & Components",-18.75,-13.63636364,-34.65909091,-24.34210526,-65.34090909,-46.95652174,-2.272727271,-2.272727272
Tietech Co Ltd,6893.Q^C10,Japan,NULL,,Information Technology,"Electronic Equipment, Instruments & Components",,,,,,,,
Seta Corp,4670.Q^A08,Japan,NULL,,NULL,NULL,,,,,,,,
Superbag Co Ltd,3945.T,Japan,47.77412269,,Materials,Containers & Packaging,10.87524766,1.889960296,0.888973415,-0.982419542,17.91193444,16.87296486,76.53631285,51.19617225
Hanex Co Ltd,O5267O.T^C11,Japan,NULL,,Industrials,Building Products,,,,,,,,
Ginza Yamagataya Co Ltd,8215.T,Japan,27.42381731,,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",9.858659633,5.283018868,3.773584906,-1.433691757,-24.56887807,-27.31182796,1.740696281,-1.281304598
Ahkun Co Ltd,3927.T,Japan,22.6279566,,Information Technology,Software,,,,,,,-16,-11.84407796
Taiho Transportation Co Ltd,9040.NG,Japan,26.50372097,,Industrials,Road & Rail,-20.76502732,-0.273224044,-20.76502732,-20.5479452,-17.62801052,3.959131549,2.827922077,0.991709182
Nikki Co Ltd,6042.T,Japan,32.00932485,,Consumer Discretionary,Auto Components,-10.82474226,-11.34020619,-7.216494841,4.651162795,-14.9484536,-8.333333332,18.60465116,12.61829653
Nichiryoku Co Ltd,7578.T,Japan,30.1851379,,Consumer Discretionary,Diversified Consumer Services,-3.51576658,8.602150539,-17.20430107,-23.76237624,-33.11888365,-19.22150883,11.87214612,6.986899565
Nichiryoku Co Ltd,75781.Q^I05,Japan,30.1851379,,Consumer Discretionary,Diversified Consumer Services,,,,,,,,
UEX Ltd,9888.T,Japan,40.99345468,,Industrials,Trading Companies & Distributors,29.36507937,-2.777777778,11.11111111,14.28571429,7.142857141,-3.571428573,50,32.75261324
Original Engineering Consultants Co Ltd,4642.T,Japan,31.45844167,,Industrials,Construction & Engineering,-33.15134586,-16.70898933,-31.0944642,-17.27134146,-52.65747968,-31.29358946,21.68113105,8.9638632
Janis Ltd,5342.NG,Japan,28.35715032,,Industrials,Building Products,-37,1.02629E-09,-40,-40,-28,20,4.430379745,3.124999998
Owari Precise Products Co Ltd,7249.NG,Japan,30.42154129,,Consumer Discretionary,Auto Components,-12.4,-17.6,-26,-10.19417476,-28,-2.702702703,11.92307693,7.777777781
Value Golf Inc,3931.T,Japan,23.42921725,,Consumer Discretionary,Media,,,,,,,-16.70353982,-3.769968054
Kuraki Co Ltd,6211.T^D11,Japan,NULL,,Industrials,Machinery,7.608695652,,,,19.41262781,19.41262781,,
Apple International Co Ltd,27881.T^B04,Japan,33.40768044,,Consumer Discretionary,Specialty Retail,,,,,,,,
Apple International Co Ltd,2788.T,Japan,33.40768044,,Consumer Discretionary,Specialty Retail,,,,,,,21.54471545,16.34241245
Kitagawa Seiki Co Ltd,6327.T,Japan,36.19266565,,Industrials,Machinery,-4.864864862,-2.972972972,-10.81081081,-8.077994426,14.13513513,27.96969696,37.7672209,33.02752294
SBI Futures Co Ltd,8735.OJ^G09,Japan,NULL,,Financials,Capital Markets,,,,,,,,
Sanshin Corp,1984.T,Japan,30.7540572,,Industrials,Construction & Engineering,-32.01320132,-14.19141914,-33.66336634,-22.69230769,-53.79537954,-30.34825871,12.45901639,15.10067114
Phyllite Co Ltd,8805.Q^B06,Japan,NULL,,NULL,NULL,,,,,,,,
Higashinihon Gas Corp,9544.T^C14,Japan,NULL,,Utilities,Gas Utilities,,,,,,,,
Softmax Co Ltd,3671.T,Japan,25.8442706,,Health Care,Health Care Technology,,,,,,,-3.734060312,10.65881872
Kawamura Cycle Co Ltd,73111.T^E05,Japan,NULL,,Health Care,Health Care Equipment & Supplies,,,,,,,,
Kawamura Cycle Co Ltd,7311.T^C13,Japan,NULL,,Health Care,Health Care Equipment & Supplies,,,,,,,,
Gantan Beauty Industry Co Ltd,5935.T,Japan,30.78676621,,Industrials,Building Products,9.396250185,-8.70382E-10,6.024096386,6.024096387,-17.89190131,-22.55713419,5.700712589,4.460093895
Pixel Companyz Inc,2743.T,Japan,37.30390388,,Consumer Discretionary,Distributors,,,,,,,13.60544217,-52.35378032
Misawa Homes Chugoku Co Ltd,1728.T,Japan,27.83384219,,Consumer Discretionary,Household Durables,,,,,,,3.86100386,-0.370370372
Daiwa House Parking Co Ltd,3243.FU^I13,Japan,29.81177371,,NULL,NULL,,,,,,,,
Sei Optifrontier Co Ltd,5811.Q^C08,Japan,NULL,,NULL,NULL,,,,,,,,
Toyohira Steel Corp,5450.KAB^B11,Japan,NULL,,Materials,Metals & Mining,,,,,,,,
Waida MFG. Co Ltd,6158.T,Japan,31.06611674,,Industrials,Machinery,,,,,,,8.114035088,3.789473686
Kyokuto Co Ltd,2300.T,Japan,28.71926576,,Consumer Discretionary,Diversified Consumer Services,,,,,,,4.901343963,1.252601565
Property Agent Inc,3464.T,Japan,34.38142204,,Real Estate,Real Estate Management & Development,,,,,,,19.79166667,-9.270216962
Muto Seiko Co,7927.T,Japan,35.39110087,,Materials,Chemicals,-19.5800995,-6.965174128,0.995024876,8.556149732,-56.84452201,-57.26969913,27.18204489,22.59615385
Hanshin Diesel Works Ltd,6018.T,Japan,34.81041872,,Industrials,Machinery,-15.84158416,-0.99009901,-27.72277228,-27,-15.84158416,16.43835616,21.6080402,10.50228311
Rikei Corp,8226.T,Japan,29.630015,,Information Technology,"Electronic Equipment, Instruments & Components",21.85734464,2.083333333,36.45833334,33.6734694,-35.1533356,-52.47878029,4.926108371,-1.6837E-09
Fuji Machinery Co Ltd,7252.Q^I06,Japan,NULL,,NULL,NULL,,,,,,,,
Kawasaki Setsubi Kogyo Co Ltd,1777.NG,Japan,34.64538689,,Industrials,Construction & Engineering,-21.14035088,-18.5,-15.25,3.987730063,1.754385967,20.06417223,29.04542382,24.17578518
Yokohama Maruuo Co Ltd,8045.T,Japan,33.40137342,,Consumer Staples,Food & Staples Retailing,-4.628755403,0,-4.628755403,-4.628755403,-6.397828522,-1.854933452,17.12328767,13.49557522
Nankai Plywood Co Ltd,7887.T,Japan,34.21691383,,Materials,Paper & Forest Products,-22.63333333,-11.60714286,-17.85714286,-7.070707073,-30.33333333,-15.1884058,21.15384615,16.3076923
Diamond Electric Mfg. Co Ltd,6895.T,Japan,48.40084282,,Consumer Discretionary,Auto Components,-39.0625,-25,-38.125,-17.5,-46.80664063,-14.03093435,69.54022988,44.96314496
Zett Corp,8135.T,Japan,31.00102215,,Consumer Discretionary,Distributors,2.459016391,-13.93442623,14.75409836,33.33333333,-9.836065577,-21.42857143,10.96774193,6.172839505
CanBas Co Ltd,4575.T,Japan,31.76766789,,Health Care,Biotechnology,,,,,,,14.63414634,12.98076923
Zwei Co Ltd,2417.T,Japan,27.19666099,,Consumer Discretionary,Diversified Consumer Services,,,,,,,1.176657211,-1.205445002
Kanto Special Steel Works Ltd,5633.T^H03,Japan,NULL,,Materials,Metals & Mining,-19.79166667,-5.208333334,-23.95833333,-19.78021978,-37.5,-17.80821918,,
Fuji Latex Co Ltd,5199.T,Japan,29.98402152,,Industrials,Machinery,-14.14141414,-9.090909091,-14.14141414,-5.555555557,-16.66666667,-2.941176473,7.438016524,1.562499996
